zzzsSt,vrsta,oe,tip,sifOe,naziv,naslov,posta,tel,splStran
6344316,Zasebni,OE MURSKA SOBOTA,Zobozdravnik,270000,ZOBNA AMBULANTA SAŠA PIRHER,MARTJANCI 35,9221 MARTJANCI,,http://www.slovenski-zobozdravniki.si/sasa-pirher
3092719,Zasebni,OE MURSKA SOBOTA,Zobozdravnik,270000,"ZOBNA AMBULANTA TREIBER PLEH ESTERA, DR. DENT.MED.",MLINSKA ULICA 6 E,9220 LENDAVA - LENDVA,,http://www.slovenski-zobozdravniki.si  / ime-priimek
4224752,Zasebni,OE MURSKA SOBOTA,Zobozdravnik,270000,ZOBNA ORDINACIJA GORDANA JAKOPOVIĆ DR. DENT.MED.,ULICA PREKMURSKE ČETE 12,9000 MURSKA SOBOTA,,http://www.zobna-ordinacija-gordana-jakopovic-dr-dent-med
4110666,Zasebni,OE MURSKA SOBOTA,Zobozdravnik,270000,"ZOBNA ORDINACIJA MOJCA KOŠAR , DR. DENT. MED.",KOCLJEVA ULICA 9,9000 MURSKA SOBOTA,,http://www.zobozdravniki-pomurja.si/profil/11/opis.html
4221955,Zasebni,OE MURSKA SOBOTA,Zobozdravnik,270000,"ZOBNA ORDINACIJA SUZANA RADAK, DR.DENT.MED.",PANONSKA ULICA 35 B,9231 BELTINCI,02 541 31 26,http://www.zobozdravniki-pomurja.si
4155439,Zasebni,OE NOVA GORICA,"Družinski, otroški in šolski zdravnik",280000,"AMBULANTA SPLOŠNE IN DRUŽINSKE MEDICINE DAMIJANA ŠINIGOJ, DR.MED., SPEC. SPLOŠNE MEDICINE",REJČEVA ULICA 4,5000 NOVA GORICA,,https://www.damijanasinigoj.si/o_ordinaciji/urnik/
4155408,Zasebni,OE NOVA GORICA,"Družinski, otroški in šolski zdravnik",280000,"AMBULANTA SPLOŠNE IN DRUŽINSKE MEDICINE PRIM. MAJA PAVLIN KLEMENC, DR.MED.,SPEC. SPLOŠNE MEDICINE",REJČEVA ULICA 4,5000 NOVA GORICA,,http://drmaja.com
4617140,Zasebni,OE NOVA GORICA,"Družinski, otroški in šolski zdravnik",280000,"MEDICINA MLINAR, SPLOŠNA MEDICINA, D.O.O.",SREBRNIČEVA ULICA 31,5210 DESKLE,,https://www.medicinamlinar.si/
4106659,Zasebni,OE NOVA GORICA,"Družinski, otroški in šolski zdravnik",280000,"ZASEBNA AMBULANTA SPLOŠNE MEDICINE ERIKA FAGANEL BAVCON, DR.MED. SPEC.SPL.MED.",CESTA PREKOMORSKIH BRIGAD 25,5290 ŠEMPETER PRI GORICI,,https://www.zdravniki-zobozdravniki.net/clan/Erika-FAGANEL-BAVCON-1207/
4488331,Zasebni,OE NOVA GORICA,"Družinski, otroški in šolski zdravnik",280000,"ZASEBNA AMBULANTA SPLOŠNE MEDICINE S KONCESIJO, DR. SPLOŠNE MEDICINE ROBERT RELJIČ",CESTA PREKOMORSKIH BRIGAD 25,5290 ŠEMPETER PRI GORICI,,https://www.zdravniki-zobozdravniki.net/clan/Robert-RELJIC-1090/
4153395,Zasebni,OE NOVA GORICA,"Družinski, otroški in šolski zdravnik",280000,ZDRAVSTVENI ZAVOD DRUŽINSKA MEDICINA NOVA GORICA,STRELIŠKA POT 2,5000 NOVA GORICA,,https://www.zdravniki-zobozdravniki.net/clan/Enisa-DEMSAR-1435/
3512640,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,AMBROŽIČ SELINA - ZASEBNA ZOBNA ORDINACIJA,TOVARNIŠKA CESTA 2 B,5270 AJDOVŠČINA,05 368 00 80,https://www.zdravniki-zobozdravniki.net/clan/Selina-AMBROZIC-912/
3113738,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,CIMAN ROBERT - ZOBNA ORDINACIJA,ULICA GRADNIKOVE BRIGADE 7,5000 NOVA GORICA,,https://www.zdravniki-zobozdravniki.net/clan/Robert-CIMAN-555/
4377667,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,DENTALNI CENTER DR. LAH KRAVANJA D.O.O.,MALA VAS 56,5230 BOVEC,,https://mydentist.si
6123864,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,"DUA DENT, ZOBOZDRAVSTVENE STORITVE, D.O.O.",TRG MARŠALA TITA 7,5220 TOLMIN,,https://www.zdravniki-zobozdravniki.net/clan/Dejan-ZAGAR-927/
4531737,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,KAURI-S ZOBOZDRAVSTVENE IN ZDRAVSTVENE STORITVE D.O.O.,VIPAVSKA CESTA 4 A,5270 AJDOVŠČINA,05 366 36 03,https://www.zdravniki-zobozdravniki.net/clan/Sonja-CUK-KAVCIC-1214/
3601737,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,KLANČIČ LUCIJA - ZOBNA AMBULANTA,CESTA PREKOMORSKIH BRIGAD 3,5290 ŠEMPETER PRI GORICI,,https://www.klanmedic.si/sl/zobna-ambulanta
5934315,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,"MATRIKS V&R, ZOBOZDRAVSTVENE STORITVE, D.O.O.",TRG MARŠALA TITA 7,5220 TOLMIN,,https://www.matriks.si
657070,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,MEDICUS PARTNER ZDRAVSTVENE STORITVE D.O.O.,GREGORČIČEVA ULICA 6,5220 TOLMIN,,http://www.medicuspartner.si
2988942,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,METLIČAR ANTON - DOKTOR STOMATOLOGIJE,ULICA TOLMINSKIH PUNTARJEV 4,5000 NOVA GORICA,,https://www.mojzobozdravnik.net/item/stomatoloska-ambulanta-anton-metlicar-dr-stom/
3601740,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,POLJŠAK ALENKA - ZASEBNA ZOBNA ORDINACIJA,CESTA PREKOMORSKIH BRIGAD 25,5290 ŠEMPETER PRI GORICI,,https://www.zdravniki-zobozdravniki.net/clan/Alenka-POLJSAK-762/
3202321,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,SVATINA - CIMAN ZORKA - DEJAVNOST MLADINSKEGA ZOBOZDRAVSTVA,ULICA GRADNIKOVE BRIGADE 7,5000 NOVA GORICA,,https://www.zdravniki-zobozdravniki.net/clan/Zorka-SVATINA-CIMAN-723/
4585559,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,"TANJA NEDELJKOVIĆ, DR.DENT.MED., - ZASEBNA ZOBNA ORDINACIJA",TOVARNIŠKA CESTA 2 B,5270 AJDOVŠČINA,05 368 00 81,https://www.zdravniki-zobozdravniki.net/clan/Tanja-NEDELJKOVIC-1128/
3958648,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,"ZASEBNA ZOBNA AMBULANTA MARKO KOSMAČ, DR.DENT.MED.",GLAVNI TRG 16 C,5271 VIPAVA,,https://www.zdravniki-zobozdravniki.net/clan/Marko-KOSMAC-1312/
2995041,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,ZASEBNA ZOBNA ORDINACIJA TODOROVIĆ DRAGAN DR.STOM.,GREGORČIČEVA ULICA 17,5222 KOBARID,,https://www.mojzobozdravnik.net/item/zasebna-zobna-ordinacija-todorovic-dragan-dr-stom/
6280403,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,"ZOBNA AMBULANTA FILIPOVIĆ, ZOBOZDRAVSTVENE STORITVE, D.O.O.",TRG 41,5292 RENČE,,https://www.dent-filipovic.si/
5325017,Zasebni,OE NOVA GORICA,Zobozdravnik,280000,ZOBNA ORDINACIJA GORKIČ D.O.O.,MORSKO 1,5213 KANAL,,https://www.zdravniki-zobozdravniki.net/clan/Milos-GORKIC-545/
4347302,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"AMBULANTA SPLOŠNE MEDICINE MATEJA GUŠTIN, DR. MED., SPEC. SPL. MED.",TRG 27,8216 MIRNA PEČ,07 307 87 90,http://www.zdravniki-zobozdravniki.net/clan/Mateja-GUSTIN-1217/
6188458,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"AMBULANTA STRAŽA, SPLOŠNA ZDRAVSTVENA DEJAVNOST, D.O.O.",ULICA TALCEV 17,8351 STRAŽA PRI NOVEM MESTU,07 384 73 10,http://www.ambulanta-straza.eu
6186000,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"DRUŽINSKA MEDICINA ŽAGAR, D.O.O.",JURČIČEVA ULICA 32,8360 ŽUŽEMBERK,073 888 069,https://druzinska-medicina-zagar.weebly.com/
8457451,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"MEDICINA MATALN, ZDRAVSTVENE STORITVE IN SVETOVANJE, D.O.O.",GUBNO 10,3261 LESIČNO,072 927 210,http://medicina-mataln.si/
8587077,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"MEDICINA MS, ZUNAJBOLNIŠNIČNA DEJAVNOST, D.O.O.",ZADRUŽNA CESTA 33,8340 ČRNOMELJ,07 305 39 30,http://www.ordinacija-milenkovic.si
3742323,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"MEDICINSKI CENTER KRKA, D.O.O.",ŠMARJEŠKA CESTA 4,8000 NOVO MESTO,07 292 70 00,http://www.mc-krka.si
4351480,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"MEDICINSKI CENTER MIRJAM VIDE KATIČ, DR. MED., SPEC. SPL. MED.",ŠKOCJAN 67,8275 ŠKOCJAN,07 307 61 02,http://www.zdravniki-zobozdravniki.net/clan/Mirjam-VIDE-KATIC-1080/
4494860,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"MEVITA - ZASEBNA AMBULANTA SPLOŠNE MEDICINE META ČAMPA, DR. MED., SPEC. SPL. MED.",ULICA MAKSA HENIGMANA 57,8350 DOLENJSKE TOPLICE,07 306 68 70,http://www.zdravniki-zobozdravniki.net/clan/Meta-CAMPA-1215/
4352562,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"ORDINACIJA DRUŽINSKE MEDICINE DANICA SIMONČIČ, DR. MED., SPEC. SPL. MED.",PRVOMAJSKA CESTA 5,8310 ŠENTJERNEJ,073 082 411,http://www.zdravniki-zobozdravniki.net/clan/Danica-SIMONCIC-1043/
7290564,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"ORDINACIJA SPLOŠNE MEDICINE MIRO VUKOVIĆ, DR. MED. SPEC. DRUŽ. MED.",DELAVSKA POT 4,8340 ČRNOMELJ,07 305 62 67,http://www.vukovic.pro
4225667,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,POLJE HARMONIJE DRUŽBA ZA KAKOVOST ŽIVLJENJA D.O.O.,ŠTEFAN PRI TREBNJEM 40,8210 TREBNJE,07 332 30 66,http://www.poljeharmonije.si
6244657,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"ZASEBNA AMBULANTA DRUŽINSKE MEDICINE IRENA VESTER, DR. MED., SPEC. DRUŽ. MED.",ŠMARJETA 66,8220 ŠMARJEŠKE TOPLICE,05 995 52 45,http://www.zdravniki-zobozdravniki.net/clan/Irena-VESTER-1528/
8707620,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"ZASEBNA ZDRAVSTVENA AMBULANTA ROŽENBERGAR, D.O.O.",KANDIJSKA CESTA 4,8000 NOVO MESTO,07/33-24-028,
4227668,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"ZASEBNA ZDRAVSTVENA AMBULANTA SPLOŠNE MEDICINE NATALIJA ŠKUFCA SREBRNJAK, DR. MED., SPEC. SPL. MED.",KANDIJSKA CESTA 4,8000 NOVO MESTO,07  332 40 11,http://www.zdravniki-zobozdravniki.net/clan/Natalija-SKUFCA-SREBRNJAK-981
4227637,Zasebni,OE NOVO MESTO,"Družinski, otroški in šolski zdravnik",290000,"ZASEBNA ZDRAVSTVENA AMBULANTA ZORICA MILIĆ, DR. MED. SPEC. DRUŽINSKE MEDICINE",KANDIJSKA CESTA 4,8000 NOVO MESTO,07 332 40 16,http://www.zdravniki-zobozdravniki.net/clan/Zorica-MILIC-1008/
7089870,Zasebni,OE NOVO MESTO,Specialist,290000,"GINEKOLOŠKA ORDINACIJA, DR. BOJAN GRULOVIĆ DR. MED., SPEC. GIN. IN POROD.",DELAVSKA POT 4,8340 ČRNOMELJ,07 356 79 20,http://www.ginekoloska-ordinacija.si
757444,Zasebni,OE NOVO MESTO,Specialist,290000,"PUŠNIK-NOVLJAN OKULISTIKA, OPTIKA, ZOBOZDRAVSTVO D.O.O.",TURKOVA ULICA 8,8000 NOVO MESTO,07 393 55 55,http://www.pusnik-novljan.si/
5660079,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,A-DENS ZOBOZDRAVSTVENE STORITVE D.O.O.,TRG 27,8216 MIRNA PEČ,07 307 85 19,http://www.zobna-ambulanta.com
6884304,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"DENIS DŽANKOVIĆ, DR.DENT.MED., ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA",KELTSKA ULICA 9,8350 DOLENJSKE TOPLICE,07 393 75 00,http://www.d-dent.si
6048822,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,DENTIM ZOBOZDRAVSTVO D.O.O.,ŠKOCJAN 67,8275 ŠKOCJAN,07 307 77 50,http://www.cakalnedobe.si/ambulante/dentim-zobozdravstvo-d-o-o-zobozdravstvena-dejavnost/
8489357,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,KULDENT ZOBOZDRAVSTVO D.O.O.,ŠENTRUPERT 124,8232 ŠENTRUPERT,073 434 090,http://www.kuldent.si
2905274,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,KUZMANOVIĆ ČEDOMIR - ZASEBNI ZOBOZDRAVNIK,GUBČEVA CESTA 9 A,8210 TREBNJE,07 346 13 90,http://www.cakalnedobe.si/ambulante/kuzmanovic-cedomir-zasebni-zobozdravnik-zobozdravstvena-dejavnost/
4222032,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"MLADINSKO ZOBOZDRAVSTVO TANJA RIHTAR, DR. DENT. MED.",KANDIJSKA CESTA 4,8000 NOVO MESTO,07 332 40 30,http://www.zdravniki-zobozdravniki.net/clan/Tanja-RIHTAR-990/
7956514,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"MOJCA ZUPANČIČ, DR.DENT.MED. - ZASEBNI ZOBOZDRAVNIK",MUŠIČEVA ULICA 2,8000 NOVO MESTO,041 764 400,http://www.doktor-mojca.si
3727990,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,NASMEH ZOBOZDRAVSTVO ZOBOZDRAVSTVENE STORITVE D.O.O.,KANDIJSKA CESTA 62,8000 NOVO MESTO,07 332 20 10,http://www.nasmehzobozdravstvo.wordpress.com
7956636,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"NATAŠA ŠLAJKOVEC, ZASEBNI ZOBOZDRAVNIK",ŠMARJETA 66,8220 ŠMARJEŠKE TOPLICE,07 384 41 68,http://www.ordinacija-slajkovec.si
3112823,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,NIKIČ ALENKA - DOKTOR STOMATOLOGIJE,TRUBARJEVA CESTA 5,8310 ŠENTJERNEJ,07 337 39 80,http://www.cakalnedobe.si/ambulante/nikic-alenka-doktor-stomatologije-zobozdravstvena-dejavnost/
3112959,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,PALIČ ANDREJA - ZOBOZDRAVSTVO ODRASLIH,ULICA OTONA ŽUPANČIČA 3,8340 ČRNOMELJ,07 30 51 453,http://www.cakalnedobe.si/ambulante/palic-andreja-zobozdravstvo-odraslih-zobozdravstvena-dejavnost/
6100146,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,ZASEBNA ZOBNA ORDINACIJA DENTI MARJAN JOŽEF DR. DENT. MED.,KANDIJSKA CESTA 4,8000 NOVO MESTO,07 391 67 50,http://www.zobozdravstvo-denti.si
6390148,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZASEBNA ZOBNA ORDINACIJA NADJA JUDEŽ, DR.DENT.MED.",ŠMARJEŠKA CESTA 4,8000 NOVO MESTO,07 337 76 70,http://www.zobozdravnica.eu
3957430,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZASEBNA ZOBNA ORDINACIJA POVŠE ZLATKO, DR. DENT. MED.",JURČIČEVA ULICA 32,8360 ŽUŽEMBERK,07 308 81 50,http://www.zdravniki-zobozdravniki.net/clan/Zlatko-POVSE-835/
4226160,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA JANKA GORENEC, DR. DENT. MED.",KANDIJSKA CESTA 4,8000 NOVO MESTO,07 332 40 55,http://www.ordinacija-gorenec.si
4223010,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA NATAŠA DAJOVIĆ, DR. DENT. MED.",KIDRIČEVA ULICA 11,8210 TREBNJE,07 348 18 89,http://www.zdravniki-zobozdravniki.net/clan/Natasa-DAJOVIC-1104/
4226079,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA RENATA OSTANEK ULE, DR. DENT. MED.",KANDIJSKA CESTA 4,8000 NOVO MESTO,073 324 024,http://www.zdravniki-zobozdravniki.net/clan/Renata-OSTANEK-ULE-970/
4498142,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA ZVONKO ROMOZI, DR. DENT. MED.",OBRTNIŠKA ULICA 6,8210 TREBNJE,07 346 64 60,http://www.zdravniki-zobozdravniki.net/clan/Zvonko-ROMOZI-1260/
6158306,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZOBOESTETIKA, ESTETSKO ZOBOZDRAVSTVO IN ORTODONTIJA, D.O.O.",GUBČEVA CESTA 41 A,8210 TREBNJE,07 304 44 77,http://www.zoboestetika.si
4223453,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZOBOMIŠKA-ZASEBNA ZOBNA AMBULANTA STANKA DRENIK, DR. DENT. MED.",KOČEVARJEVA ULICA 40,8000 NOVO MESTO,07 332 30 17,http://www.zobomiska.si
4226858,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,"ZOBOZDRAVNIKRECELJ.SI - MATJAŽ RECELJ, DR. DENT. MED.",LJUBLJANSKA CESTA 26,8000 NOVO MESTO,07 332 40 34,http://www.zobozdravnikrecelj.si
4194303,Zasebni,OE NOVO MESTO,Zobozdravnik,290000,ZOBOZDRAVSTVO MUC ZOBOZDRAVSTVENA DEJAVNOST D.O.O.,ULICA NA PRISTAVAH 1,8340 ČRNOMELJ,07 305 17 99,http://www.cakalnedobe.si/ambulante/zobozdravstvo-muc
6238146,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"AMBULANTA IGOR MIHAJLOVIĆ, ZDRAVSTVENE IN DRUGE STORITVE, D.O.O.",PARTIZANSKA ULICA 38,2360 RADLJE OB DRAVI,(02) 877 08 12,https://dzdravje.si/igormihajlovic/
6289953,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"BLIMED D.O.O., ZDRAVSTVENE STORITVE, SVETOVANJE IN IZOBRAŽEVANJE",PODVRH 24,3330 MOZIRJE,(03) 839 13 80,https://blimed.si
2993679,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,DOKTOR MEDICINE HERMINA OSOJNIK,OB SUHI 5,2390 RAVNE NA KOROŠKEM,(02) 821 55 55,https://www.zdravniki-zobozdravniki.net/clan/Hermina-OSOJNIK-344/
6724496,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"KALAMED D.O.O., AMBULANTA DRUŽINSKE MEDICINE",PREŠERNOVA CESTA 9 A,3320 VELENJE,(059) 056 860,https://ezdravnik.si/zdravnik/kalamed/
4341907,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"OTROŠKA AMBULANTA MESNER, AMBULANTA ZA ZDRAVSTVENO VARSTVO OTROK D.O.O.",PARTIZANSKA POT 16,2380 SLOVENJ GRADEC,(02) 884 50 81,http://www.ambulanta-mesner.si/
3118263,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,RUS SERGEJ - SPECIALIST SPLOŠNE MEDICINE,VODNIKOVA CESTA 1,3320 VELENJE,(03) 897 02 00,http://www.sergejrus.si
5880304,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"STEINER, ZASEBNE AMBULANTE SPLOŠNE MEDICINE, D.O.O.",ŠMIHELSKA CESTA 7,3330 MOZIRJE,(03) 839 08 04,https://ezdravnik.si/zdravnik/mijin-steiner/
4344354,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"ZASEBNA AMBULANTA SPLOŠNE MEDICINE ŠPIRO STANIVUK, S.P.",MARIBORSKA CESTA 37,2360 RADLJE OB DRAVI,(02) 877 08 09,https://drstanivuk.com
4107776,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"ZASEBNA AMBULANTA SPLOŠNE MEDICINE, LJILJANA TODOROVIĆ POPOVIĆ, DR. MED. SPEC., S.P.",GLAVNI TRG 47,2366 MUTA,(02) 876 18 98,https://www.zdravniki-zobozdravniki.net/clan/Ljiljana-TODOROVIC-POPOVIC-880/
3075362,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"ZASEBNA AMBULANTA ZA SPLOŠNO MEDICINO IN AKUPUNKTURO, FÜRST KARMEN, DR. MED.",SAVINJSKA CESTA 6,3330 MOZIRJE,(03) 839 05 50,http://www.ambulanta-karmenfurst.si/
3200806,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"ZASEBNA SPLOŠNA PRAKSA LEONARDA PIRMANŠEK, DR. MED.",ŠOLSKA CESTA 55,2382 MISLINJA,"(02) 885 73 30, (064) 131 470",https://dr-pirmansek.si/
7967550,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"ZASEBNI ZDRAVSTVENI ZAVOD A MEDICINA, DRUŽINSKA MEDICINA",TRG JOŽETA LAMPRETA 1,3325 ŠOŠTANJ,059 728 755,http://www.a-medicina.si
4188710,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"ZDRAVJE - DRUŽINSKA MEDICINA, IVAN URBANC, S.P.",FLORJAN 165 C,3325 ŠOŠTANJ,(03) 588 20 70,https://www.zdravniki-zobozdravniki.net/clan/Ivan-URBANC-998/
8531635,Zasebni,OE RAVNE NA KOROŠKEM,"Družinski, otroški in šolski zdravnik",300000,"ZDRAVSTVENE STORITVE IN SVETOVANJE, VESNA LAH S.P.",CESTA TALCEV 14,3320 VELENJE,03 588 16 46,http://www.medicinalah.si
3796435,Zasebni,OE RAVNE NA KOROŠKEM,Specialist,300000,"E & A, ZDRAVSTVENE IN DRUGE STORITVE, D.O.O.",OB ŽELEZNICI 26,3313 POLZELA,(03) 838 12 60,https://www.zdravniki-zobozdravniki.net/clan/Edita-ARH-745/
3036090,Zasebni,OE RAVNE NA KOROŠKEM,Specialist,300000,"GPD GINEKOLOGIJA IN PORODNIŠTVO, POSREDNIŠTVO IN STORITVE, D.O.O.",SONČNI GRIČ 7,3320 VELENJE,(03) 897 27 00,https://feminamedico.si/
2954682,Zasebni,OE RAVNE NA KOROŠKEM,Specialist,300000,LEVAK - HOZJAN SONJA - ZASEBNA GINEKOLOŠKA AMBULANTA,VODNIKOVA CESTA 1,3320 VELENJE,(03) 897 29 30,http://www.ginekologija-levak.si
4224155,Zasebni,OE RAVNE NA KOROŠKEM,Specialist,300000,"MEDIARH, PODJETJE ZA ZDRAVSTVENE IN PROJEKTANTSKE STORITVE D.O.O.",OB SUHODOLNICI 31,2380 SLOVENJ GRADEC,02 87 23 440,http://www.mediarh.si
6387872,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,1A-DENT ZOBJE ZOBOZDRAVSTVENA DEJAVNOST D.O.O.,PODGORJE 73 D,2381 PODGORJE PRI SLOVENJ GRADCU,(02) 876 48 64,https://www.zdravniki-zobozdravniki.net/clan/Mateja-GORJUP-MEH-1539/
2954938,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,AMBROŽIČ - KOROŠEC ANDREJA - DEJAVNOST ZOBOZDRAVSTVA ODRASLIH,CESTA BRATOV MRAVLJAKOV 13,3320 VELENJE,03 897 31 60,https://cakalnedobe.ezdrav.si/zdravstvena-ustanova/ambrozic-korosec-andreja-dejavnost-zobozdravstva-
408096,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,BRANČURNIK DENT DENTALNO MEDICINSKI CENTER D.O.O.,PRI BRANČURNIKU 10,2391 PREVALJE,(02) 823 10 83,https://brancurnikdent.si
3118399,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,BUDNA MAJDA - DOKTOR STOMATOLOGIJE,VODNIKOVA CESTA 1,3320 VELENJE,(03) 897 20 50,http://www.majda-budna.si
2990899,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,CIGLER MARIJA - DOKTOR STOMATOLOGIJE,PARTIZANSKA POT 16,2380 SLOVENJ GRADEC,(02) 882 12 02,https://ordinacijacigler.si/
4313210,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,"GNAMUŠ DENTAL, SPLOŠNO ZOBOZDRAVSTVO, D.O.O.",PARTIZANSKA CESTA 4,2390 RAVNE NA KOROŠKEM,"(02) 821 88 10, (02) 822 19 48",http://www.gnamus.si/
5091922,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,HUMANIKDENT DENTALNA MEDICINA D.O.O.,SMREČNIKOVO 20,2392 MEŽICA,(08) 205 38 40,https://www.cakalnedobe.si/ambulante/humanikdent-dentalna-medicina-d-o-o-zobozdravstvena-dejavnost/
4547798,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,JANADENTAL ZOBNA ORDINACIJA D.O.O.,PARTIZANSKA CESTA 17,2392 MEŽICA,(02) 823 54 53,https://www.zdravniki-zobozdravniki.net/clan/Tatjana-ROZEJ-486/
2954756,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,JANEŽIČ IVAN - ZASEBNA ZOBNA AMBULANTA,EFENKOVA CESTA 61,3320 VELENJE,(03) 897 34 00,https://www.cakalnedobe.si/ambulante/janezic-ivan-zasebna-zobna-ambulanta-zobozdravstvena-dejavnost/
3193509,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,JEROMEL TANJA - ZOBOZDRAVSTVO,KOPALIŠKA ULICA 29,2380 SLOVENJ GRADEC,02 882 25 90,https://www.zdravniki-zobozdravniki.net/clan/Tanja-JEROMEL-1162/
3122404,Zasebni,OE RAVNE NA KOROŠKEM,Zobozdravnik,300000,KATAVIĆ MIRNA - DOKTOR STOMATOLOGIJE,PARTIZANSKA POT 16,2380 SLOVENJ GRADEC,(02) 884 10 50,http://mirnakatavic-drstom.mywebcommunity.org/
