zzzsSt,vrsta,oe,tip,sifOe,naziv,naslov,posta,tel,splStran,popravljeno
6249958,Zasebni,OE MARIBOR,Zobozdravnik,260000,"DIGITALNO ZOBOZDRAVSTVO VBO, ORTODONTSKA, GOSTINSKA IN DRUGE DEJAVNOSTI, D.O.O.",MLADINSKA ULICA 54,2000 MARIBOR,02 252 47 08,https://www.vbo.si/,2022-01-19T00:11:04Z
3136510,Zasebni,OE MARIBOR,Zobozdravnik,260000,ERŠTE BOŽENA - ZASEBNA STOMATOLOŠKA ORDINACIJA,VEZNA POT 1,2000 MARIBOR,(02) 251 03 33,https://www.cakalnedobe.si/ambulante/erste-bozena,2021-03-10T07:50:04Z
7119750,Zasebni,OE MARIBOR,Zobozdravnik,260000,"FA-DENTAL, ZOBOZDRAVSTVENE STORITVE, D.O.O.",TRG ALFONZA ŠARHA 18,2310 SLOVENSKA BISTRICA,(02) 840 17 16,http://www.fadental.si/,2021-03-10T07:50:43Z
3236916,Zasebni,OE MARIBOR,Zobozdravnik,260000,FILIPIČ IRENA - DOKTOR STOMATOLOGIJE,CESTA K DRAVI 8,2241 SPODNJI DUPLEK,(02) 684 01 23,https://www.cakalnedobe.si/ambulante/filipic-irena-doktor-stomatologije-zobozdravstvena-dejavnost/,2021-03-10T07:50:08Z
3445987,Zasebni,OE MARIBOR,Zobozdravnik,260000,GRAND-RABIČ SIMONA - ZOBNA AMBULANTA,RIBNIŠKA ULICA 5,2000 MARIBOR,(02) 251 52 14,https://www.cakalnedobe.si/ambulante/grand-rabic-simona-zobna-ambulanta-zobozdravstvena-dejavnost/,2021-03-10T07:50:11Z
3770639,Zasebni,OE MARIBOR,Zobozdravnik,260000,GRANDOŠEK KSENIJA - ZASEBNA ZOBOZDRAVNICA,SLOVENSKI TRG 4,2352 SELNICA OB DRAVI,(02) 671 11 10,https://www.cakalnedobe.si/ambulante/grandosek-ksenija-zasebna-zobozdravnica,2021-03-10T07:50:14Z
2954543,Zasebni,OE MARIBOR,Zobozdravnik,260000,JAMAL TAFI MOHAMED - ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA,BISTRIŠKA CESTA 97,2319 POLJČANE,(02) 829 04 20,https://www.cakalnedobe.si/ambulante/jamal-tafi-mohamed-zasebna-zobozdravstvena-ordinacija,2021-03-10T07:49:57Z
5091629,Zasebni,OE MARIBOR,Zobozdravnik,260000,"JVP DENTAL, ZOBOZDRAVSTVENE STORITVE, D.O.O.",POHORSKA ULICA 21 B,2000 MARIBOR,(02) 614 22 51,https://www.zdravniki-zobozdravniki.net/clan/jasmina-vranicar-pece-908/,2021-03-10T07:50:34Z
3096221,Zasebni,OE MARIBOR,Zobozdravnik,260000,KEKEC LILJANA - ZASEBNA ZOBNA AMBULANTA ZA ODRASLE,NA TRATAH 4,2250 PTUJ,(02) 779 38 01,https://www.zdravniki-zobozdravniki.net/clan/Liljana-KEKEC-522/,2021-03-10T07:50:01Z
5688170,Zasebni,OE MARIBOR,Zobozdravnik,260000,"KSP DENT, ZOBOZDRAVSTVENE STORITVE, D.O.O.",MAISTROVA ULICA 22,2230 LENART V SLOV. GORICAH,(02) 720 64 33,https://www.zdravniki-zobozdravniki.net/clan/Katja-SESTANJ-PUKLAVEC-1593/,2021-03-10T07:50:36Z
3095931,Zasebni,OE MARIBOR,Zobozdravnik,260000,KUSANOVIĆ JADRANKO - ZOBNI ATELJE - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA ZA ODRASLE,VOLKMERJEVA CESTA 63,2250 PTUJ,(02) 778 75 91,https://www.cakalnedobe.si/ambulante/kusanovic-jadranko-zobni-atelje,2021-03-10T07:50:00Z
4705430,Zasebni,OE MARIBOR,Zobozdravnik,260000,"LEP NASMEH, ZOBOZDRAVSTVENO PODJETJE D.O.O.",POTRČEVA CESTA 33,2250 PTUJ,(02) 766 82 91,https://www.zdravniki-zobozdravniki.net/clan/Stjepan-PINTARIC-655/,2021-03-10T07:50:33Z
3124393,Zasebni,OE MARIBOR,Zobozdravnik,260000,LOBNIK - GOMILŠEK BOJANA - DOKTOR STOMATOLOGIJE,NOVA ULICA 5,2327 RAČE,(02) 609 50 30,https://www.zdravniki-zobozdravniki.net/clan/Bojana-LOBNIK-GOMILSEK-634/,2021-03-10T07:50:03Z
6610456,Zasebni,OE MARIBOR,Zobozdravnik,260000,"MADENS, ZOBOZDRAVSTVO IN DRUGE STORITVE, D.O.O.",ŽELEZNIKOVA ULICA 4,2000 MARIBOR,(02) 601 71 00,http://www.madens.eu/slo/domov/index.html?id=30,2021-07-18T23:11:02Z
6119110,Zasebni,OE MARIBOR,Zobozdravnik,260000,MAEDENTIS NEVENA JOSIPOVIĆ DR.DENT.MED.,DVOŘAKOVA ULICA 10,2000 MARIBOR,031 240 782,www.mae-dentis.si; www.slovenski-zobozdravniki.si/nevena-josipovic,2021-03-10T07:50:39Z
5918513,Zasebni,OE MARIBOR,Zobozdravnik,260000,"MAJOMA, ZOBOZDRAVSTVENE STORITVE, D.O.O.",BETETTOVA ULICA 11,2000 MARIBOR,(02) 331 11 73,https://www.zdravniki-zobozdravniki.net/clan/Marija-MARKOLI-JOVANOVIC-758/,2021-03-10T07:50:38Z
5104781,Zasebni,OE MARIBOR,Zobozdravnik,260000,"MARDENS ZDRAVSTVO, TRGOVINA, GOSTINSTVO, STORITVE D.O.O.",ILAUNIGOVA ULICA 15,2230 LENART V SLOV. GORICAH,(02) 729 29 55,https://www.zdravniki-zobozdravniki.net/clan/Sabina-MARKOLI-756/,2021-03-10T07:50:35Z
6485376,Zasebni,OE MARIBOR,Zobozdravnik,260000,"MEDIZOB, ZOBOZDRAVSTVENA DEJAVNOST, D.O.O.",STADIONSKA ULICA 4,2342 RUŠE,(05) 995 39 49,https://www.medizob.si/,2021-03-10T07:50:42Z
4487384,Zasebni,OE MARIBOR,Zobozdravnik,260000,"MERIDIUS TOP, ZDRAVSTVENE IN ZOBOZDRAVSTVENE STORITVE, D.O.O.",CESTA NA ŽAVCERJA 15,2354 BRESTERNICA,031 296 188,http://aidadental.si/,2021-03-10T07:50:29Z
4138966,Zasebni,OE MARIBOR,Zobozdravnik,260000,MIKMAR DRUŽBA ZA TRGOVINO IN STORITVE D.O.O.,KETTEJEVA ULICA 14,2000 MARIBOR,02 320 24 93,https://www.zdravniki-zobozdravniki.net/clan/Branka-ILJADICA-MIKECIN-615/,2021-03-10T07:50:20Z
4204411,Zasebni,OE MARIBOR,Zobozdravnik,260000,MOLAR ZOBNA AMBULANTA D.O.O.,POTRČEVA CESTA 17,2250 PTUJ,02 779 23 11,https://zdravniki-zobozdravniki.net/Clan/Majda-ZORKO-725,2021-03-10T07:50:21Z
4527170,Zasebni,OE MARIBOR,Zobozdravnik,260000,"NO DOL, ZOBOZDRAVSTVENE IN PROTIBOLEČINSKE STORITVE, D.O.O.",TRNOVSKA VAS 42 A,2254 TRNOVSKA VAS,02 757 00 22,http://www.slovenski-zobozdravniki.si/irena-skornik-kostanjevec,2021-03-10T07:50:31Z
4423535,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ORTODENT, ZOBOZDRAVSTVENA DEJAVNOST, D.O.O.",LJUBLJANSKA CESTA 1,2310 SLOVENSKA BISTRICA,02 843 27 39,https://ortodent.si/,2021-03-10T07:50:29Z
4273088,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ORTOESTETIK DRUŽBA ZA ZDRAVSTVENO DEJAVNOST, NEPREMIČNINE, TRGOVINO, POSREDNIŠTVO, FINANCE, GOSTINSTVO IN DRUGE STORITVE D.O.O.",MELJSKI DOL 36,2000 MARIBOR,040/ 585 685,https://ortoestetik.com/,2021-03-10T07:50:25Z
8016542,Zasebni,OE MARIBOR,Zobozdravnik,260000,PETRINA KRAJNC REPA - ZASEBNA ZOBNA ORDINACIJA,KORENSKA CESTA 31,2241 SPODNJI DUPLEK,040/ 427-988,https://zasebna-zobna-ordinacija-petrina-krajnc-repa.business.site/,2021-03-10T07:50:45Z
3858179,Zasebni,OE MARIBOR,Zobozdravnik,260000,POKERŽNIK PETER - ZASEBNI ZOBOZDRAVNIK,ZRKOVSKA CESTA 67,2000 MARIBOR,040/ 690 459,https://zdravniki-zobozdravniki.net/Clan/Peter-POKERZNIK-903,2021-03-10T07:50:15Z
4530165,Zasebni,OE MARIBOR,Zobozdravnik,260000,"PRELOG-DENTAL, DRUŽBA ZA STORITVE IN SVETOVANJE, D.O.O.",LACKOVA CESTA 269,2341 LIMBUŠ,(05) 992 89 18,https://www.zdravniki-zobozdravniki.net/clan/Zvonko-PRELOG-1035/,2021-03-10T07:50:31Z
4980058,Zasebni,OE MARIBOR,Zobozdravnik,260000,SANJA SLADE - ZASEBNA ZOBNA AMBULANTA,VALVASORJEVA ULICA 38,2000 MARIBOR,(02) 320 13 40,https://www.zdravniki-zobozdravniki.net/clan/Sanja-SLADE-79/,2021-03-10T07:50:33Z
3166585,Zasebni,OE MARIBOR,Zobozdravnik,260000,SOBOTKIEWICZ BOJANA - DOKTOR STOMATOLOGIJE,CESTA XIV. DIVIZIJE 30,2000 MARIBOR,(02) 429 47 47,https://www.cakalnedobe.si/ambulante/sobotkiewicz-bojana,2021-03-10T07:50:05Z
3168070,Zasebni,OE MARIBOR,Zobozdravnik,260000,SORŠAK KARIN - DOKTOR STOMATOLOGIJE,OBLAKOVA ULICA 4,2000 MARIBOR,(02) 320 24 86,https://zdravniki-zobozdravniki.net/Clan/Karin-SORSAK-607,2021-03-10T07:50:05Z
4130044,Zasebni,OE MARIBOR,Zobozdravnik,260000,"STIPES, PROIZVODNJA, TRGOVINA, FINANCE, NEPREMIČNINE, ZOBOZDRAVSTVENE IN DRUGE STORITVE, D.O.O.",ULICA BORISA WINTERJA 10,2310 SLOVENSKA BISTRICA,(02) 843 31 32,https://www.cakalnedobe.si/ambulante/stipes,2021-03-10T07:50:20Z
4530009,Zasebni,OE MARIBOR,Zobozdravnik,260000,"STOMATOLOGICA, ZOBOZDRAVSTVENE STORITVE, D.O.O.",PESNICA PRI MARIBORU 42 C,2211 PESNICA PRI MARIBORU,02 653 76 01,https://www.stomatologica.si/,2021-03-10T07:50:31Z
4519100,Zasebni,OE MARIBOR,Zobozdravnik,260000,"STUDIO ORALNEGA ZDRAVJA, DRUŽBA ZA STORITVE IN SVETOVANJE, D.O.O.",LAVRIČEVA ULICA 1,2000 MARIBOR,(02) 250 15 93,https://www.zdravniki-zobozdravniki.net/clan/Stasa-KOBLAR-PUKLAVEC-465/,2021-03-10T07:50:30Z
3870147,Zasebni,OE MARIBOR,Zobozdravnik,260000,TENČIČ IRENA - ZASEBNA ZOBNA ORDINACIJA,PODLEHNIK 9,2286 PODLEHNIK,(02) 768 00 40,https://www.zdravniki-zobozdravniki.net/clan/Irena-TENCIC-799/,2021-03-10T07:50:15Z
6519293,Zasebni,OE MARIBOR,Zobozdravnik,260000,"TINDENS, ZOBOZDRAVSTVO, PREVAJANJE, TOLMAČENJE IN DRUGE POSLOVNE STORITVE, D.O.O",ULICA LACKOVEGA ODREDA 6,2341 LIMBUŠ,(02) 250 12 80,http://www.martin-pavlin.si/,2021-03-10T07:50:42Z
6600079,Zasebni,OE MARIBOR,Zobozdravnik,260000,"TOMAŽ DRAŽUMERIČ DR. DENT. MED., ZOBNA ORDINACIJA, D.O.O.",PTUJSKA CESTA 13,2204 MIKLAVŽ NA DRAVSKEM POLJU,(02) 629 18 24,https://tomaz-drazumeric.si/,2021-03-10T07:50:42Z
4521301,Zasebni,OE MARIBOR,Zobozdravnik,260000,"TOP-DENTAL, DRUŽBA ZA ZOBOZDRAVSTVENE STORITVE IN SVETOVANJE, D.O.O.",CESTA V ROŠPOH 24 A,2351 KAMNICA,02 623 22 41,https://www.zdravniki-zobozdravniki.net/clan/Marina-TOPLAK-SENCAR-1563/,2021-03-10T07:50:31Z
5652207,Zasebni,OE MARIBOR,Zobozdravnik,260000,"TOPZOB, ZOBOZDRAVSTVO ZA MLADINO IN ODRASLE, D.O.O.",RAJŠPOVA ULICA 16,2250 PTUJ,02 779 51 01,https://www.topzob.si/,2021-03-10T07:50:36Z
3095868,Zasebni,OE MARIBOR,Zobozdravnik,260000,TOŠIČ ZORICA - ZASEBNA ZOBNA AMBULANTA,BREG 6 A,2322 MAJŠPERK,(02) 794 30 11,https://www.zdravniki-zobozdravniki.net/clan/Zorica-TOSIC-701/,2021-03-10T07:50:00Z
3095854,Zasebni,OE MARIBOR,Zobozdravnik,260000,TRIFUNAC VELEMIR - ZASEBNA ZOBNA AMBULANTA,BREG 6 A,2322 MAJŠPERK,(02) 794 20 01,https://www.zdravniki-zobozdravniki.net/clan/Velemir-TRIFUNAC-702/,2021-03-10T07:50:00Z
4165847,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZALIVKA DRUŽBA ZA ZOBOZDRAVSTVENO DEJAVNOST D.O.O,KREKOVA ULICA 14 A,2000 MARIBOR,(02) 777 13 41,https://www.cakalnedobe.si/ambulante/zalivka-druzba-za-zobozdravstveno-dejavnost-d-o-o,2021-03-10T07:50:21Z
5563770,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZASEBNA ZOBNA AMBULANTA ALBINA ŽIŽEK, DR. DENT. MED.",DESTRNIK 9,2253 DESTRNIK,(02) 753 01 24,https://www.cakalnedobe.si/ambulante/zasebna-zobna-ambulanta-albina-zizek-dr-dent-med,2021-03-10T07:50:36Z
4491906,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZASEBNA ZOBNA AMBULANTA ZORAN RIBIČ, DR.DENT.MED.",DORNAVA 135 A,2252 DORNAVA,(02) 755 00 38,https://www.zobozdravstvo-ribic.si/,2021-03-10T07:50:30Z
5104488,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZASEBNA ZOBNA ORDINACIJA DROFENIK MARKO JOŽEF, DRUŽBA ZA ZOBOZDRAVSTVENE STORITVE IN SVETOVANJE D.O.O.",VRBANSKA CESTA 35,2000 MARIBOR,(02) 251 94 74,https://www.cakalnedobe.si/ambulante/zasebna-zobna-ordinacija-drofenik-marko-jozef,2021-03-10T07:50:34Z
6567480,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZATE, ZOBNA AMBULANTA IN DRUGE STORITVE, D.O.O.",ŽELEZNIKOVA ULICA 4,2000 MARIBOR,(05) 912 65 05,http://www.mini-implantati.si/si/page/ZATE,2021-03-10T07:50:42Z
4171000,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZDRAV ZOB ZOBOZDRAVSTVENI ZAVOD,JURŠINCI 3,2256 JURŠINCI,(02) 758 00 31,https://www.cakalnedobe.si/ambulante/zdrav-zob-zobozdravstveni-zavod-zobozdravstvena-dejavnost/,2021-03-10T07:50:21Z
4521272,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZDRAVI ZOBJE, ZDRAVSTVENE STORITVE IN IZOBRAŽEVANJE, D.O.O.",ULICA HEROJA NANDETA 37,2000 MARIBOR,(02) 461 17 55,https://www.zdravizobje.si/,2021-03-10T07:50:31Z
3964335,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZDRAVSTVENI IN ZOBOZDRAVSTVENI ZAVOD DR. MALE,GOSPEJNA ULICA 11,2000 MARIBOR,(02) 228 15 00,http://www.renemale.com/index.php/sl/,2021-03-10T07:50:17Z
4530225,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBARNICA, DRUŽBA ZA ZOBOZDRAVSTVO, STORITVE, SVETOVANJE IN TRGOVINO, D.O.O.",ULICA HEROJA NANDETA 31,2000 MARIBOR,(02) 461 31 99,https://www.zdravniki-zobozdravniki.net/clan/Ana-BRADAC-1529/,2021-03-10T07:50:31Z
4135271,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBEK DENTALNI CENTER, ZOBOZDRAVSTVENA DEJAVNOST, D.O.O",METELKOVA ULICA 48,2000 MARIBOR,(02) 320 22 00,http://www.nasmehni.se/si/,2021-03-10T07:50:20Z
4220608,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA - JASNA HUSSEIN, DR. DENT. MED.",PARTIZANSKA ULICA 30,2310 SLOVENSKA BISTRICA,(02) 843 27 13,https://www.zdravniki-zobozdravniki.net/clan/Jasna-HUSSEIN-1503/,2021-03-10T07:50:22Z
4489340,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA BREZJE, SABINA AJDNIK, DR. DENT. MED.",NA TRATI 2,2000 MARIBOR,(05) 912 64 56,http://www.ajdnik.si/domov,2021-03-10T07:50:29Z
4252474,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA CIRKOVCE, TOMAŽ KRALJ DR.DENT.MED.",CIRKOVCE 47,2326 CIRKOVCE,(02) 792 56 81,https://www.cakalnedobe.si/ambulante/zobna-ambulanta-cirkovce-tomaz-kralj-dr-dent-med,2021-03-10T07:50:25Z
4222461,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA DARJA PREŠERN, DR.DENT.MED.",PARTIZANSKA ULICA 30,2310 SLOVENSKA BISTRICA,(02) 843 27 49,https://www.zdravniki-zobozdravniki.net/clan/Darja-PRESERN-988/,2021-03-10T07:50:22Z
5654776,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA DR. KURILJ, ZOBOZDRAVSTVENA DEJAVNOST, D.O.O.",POTRČEVA CESTA 17,2250 PTUJ,(02) 771 16 11,https://www.cakalnedobe.si/ambulante/zobna-ambulanta-dr-kurilj-zobozdravstvena-dejavnost-d-o-o,2021-03-10T07:50:36Z
4100946,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA MAKOLE MIROSLAV KOVAČIČ, DR. DENT. MED.",MAKOLE 28,2321 MAKOLE,(02) 803 05 69,https://www.cakalnedobe.si/ambulante/zobna-ambulanta-makole-miroslav-kovacic-dr-dent-med,2021-03-10T07:50:17Z
4224277,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA MAŠA OSTAŠEVSKI POZNE, DR. DENT. MED.",PARTIZANSKA ULICA 30,2310 SLOVENSKA BISTRICA,(02) 843 27 68,https://www.zdravniki-zobozdravniki.net/clan/Masa-OSTASEVSKI-POZNE-1506/,2021-03-10T07:50:23Z
4223882,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA MOJCA GREGORIČ KOVAČIČ, DR.DENT.MED.",ULICA POHORSKEGA BATALJONA 11,2317 OPLOTNICA,(02) 801 91 15,https://www.cakalnedobe.si/ambulante/zobna-ambulanta-mojca-gregoric-kovacic-dr-dent-med,2021-03-10T07:50:22Z
3095962,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA AMBULANTA ZA ODRASLE ŠUČUR VERICA, DR. DENT. MED.",POTRČEVA CESTA 4 A,2250 PTUJ,02 771 93 01,https://www.zdravniki-zobozdravniki.net/clan/Verica-SUCUR-597/,2021-03-10T07:50:00Z
6297690,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA ORDINACIJA BOJANA VOČANEC, STORITVE, SVETOVANJE, TRGOVINA, D.O.O.",SLADKI VRH 5,2214 SLADKI VRH,(02) 645 61 05,https://www.zdravniki-zobozdravniki.net/clan/Bojana-VOCANEC-862/#naroanje,2021-03-10T07:50:41Z
6485498,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA ORDINACIJA MATEJ HASAJ, DR. DENT. MED.",KOROŠKA CESTA 52,2000 MARIBOR,(02) 252 65 12,https://www.cakalnedobe.si/ambulante/zobna-ordinacija-matej-hasaj-dr-dent-med,2021-03-10T07:50:42Z
5261303,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNA ORDINACIJA RODOŠEK, BOJANA RODOŠEK , DR. DENT. MED.",TOLSTOJEVA ULICA 3,2000 MARIBOR,(02) 471 04 94,https://www.cakalnedobe.si/ambulante/zobna-ordinacija-rodosek-bojana-rodosek-dr-dent-med,2021-03-10T07:50:35Z
4479907,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBNI ATELJE, ZOBOZDRAVSTVENE STORITVE D.O.O.",CANKARJEVA ULICA 6,2000 MARIBOR,(02) 252 66 33,http://www.zobniatelje.si/,2021-03-10T07:50:29Z
4640857,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZOBOZDRAVSTVENA AMBULANTA DEJAN KRISTAN DR.DENT.MED.,ULICA STANETA SEVERJA 7,2000 MARIBOR,(02) 332 27 77,https://www.cakalnedobe.si/ambulante/zobozdravstvena-ambulanta-dejan-kristan-dr-dent-med,2021-03-10T07:50:32Z
4344110,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZOBOZDRAVSTVENA AMBULANTA ZA ODRASLE IVANA KOMES DR. DENT. MED.,ULICA DR. HROVATA 4,2270 ORMOŽ,(02) 740 20 44,https://www.zdravniki-zobozdravniki.net/clan/Ivana-KOMES-1508/,2021-03-10T07:50:26Z
5324852,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZOBOZDRAVSTVENA DEJAVNOST ZOBNA VILA BREDA LETNIK S.P.,KOSOVA ULICA 9,2000 MARIBOR,040 388 212,http://zobna-vila.si,2021-03-10T07:50:35Z
4103882,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBOZDRAVSTVENA ORDINACIJA ANDREJ OCEPEK, DR. DENT. MED.",ULICA POHORSKEGA BATALJONA 11,2317 OPLOTNICA,02 801 99 31,http://www.slovenski-zobozdravniki.si/andrej-ocepek,2021-03-10T07:50:18Z
3939793,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZOBOZDRAVSTVENI ZAVOD DOKTOR GOLČER,KOPITARJEVA ULICA 2,2000 MARIBOR,(02) 252 56 91,http://www.golcer.si/,2021-03-10T07:50:16Z
4284656,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZOBOZDRAVSTVENI ZAVOD SOK,GORIŠNICA 65,2272 GORIŠNICA,(02) 740 84 04,http://zzsok.si/o-nas/,2021-03-10T07:50:25Z
6168441,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBOZDRAVSTVO CIZERL, ZOBOZDRAVSTVENA DEJAVNOST, D.O.O.",POT V TOPLICE 9,2250 PTUJ,(02) 788 52 33,https://www.zdravniki-zobozdravniki.net/clan/Franc-CIZERL-142/,2021-03-10T07:50:40Z
5819573,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBOZDRAVSTVO LUKAN, ZOBOZDRAVSTVENE IN DRUGE STORITVE, D.O.O.",ŽOLGARJEVA ULICA 7,2000 MARIBOR,(02) 320 56 76,https://www.zdravniki-zobozdravniki.net/clan/Andreja-OMERZEL-TOPALOVIC-1041/,2021-03-10T07:50:38Z
4623530,Zasebni,OE MARIBOR,Zobozdravnik,260000,"ZOBOZDRAVSTVO TURK, ORTODONTSKA IN ZOBOZDRAVSTVENA ORDINACIJA, D.O.O.",BORŠTNIKOVA ULICA 83,2000 MARIBOR,02 420 77 07,http://www.zobozdravstvo-turk.si/,2021-03-10T07:50:32Z
4539852,Zasebni,OE MARIBOR,Zobozdravnik,260000,ZOBOZDRAVSTVO VIHER ZOBOZDRAVSTVENE STORITVE D.O.O.,STADIONSKA ULICA 4,2342 RUŠE,(02) 668 89 89,https://www.cakalnedobe.si/ambulante/zobozdravstvo-viher-zobozdravstvene-storitve-d-o-o,2021-03-10T07:50:31Z
5105267,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"AMBULANTA ZA OTROKE IN ŠOLARJE ŽIVŽAV, D.O.O.",KOCLJEVA ULICA 10,9000 MURSKA SOBOTA,,zdravniki-zobozdravniki.net misleta ternar mira,2021-03-10T07:50:35Z
5758164,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"AS.MED, DRUŽBA ZA ZDRAVO ŽIVLJENJE D.O.O.",KOCLJEVA ULICA 10,9000 MURSKA SOBOTA,051 400 080,https://dzdravje.si/asmed/,2022-02-04T00:11:03Z
5487104,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"JUVIS, ZDRAVSTVENE STORITVE, D.O.O.",DOBROVNIK 12 A,9223 DOBROVNIK - DOBRONAK,,https://juvis.si/,2021-03-10T07:50:35Z
5751520,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"MEDICINSKE STORITVE A MEDICA, D.O.O.",TRSTENJAKOVA ULICA 34,9000 MURSKA SOBOTA,,www.a-medica.si,2021-03-10T07:50:37Z
4492045,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"ORDINACIJA SPLOŠNE MEDICINE JASMINKA DUKIĆ, DR. MED. SPECIALIST SPLOŠNE MEDICINE",KRIŽEVCI PRI LJUTOMERU 34 A,9242 KRIŽEVCI PRI LJUTOMERU,,www.ordinacija-dukic.si,2021-03-10T07:50:30Z
3110410,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,RAJNAR - VOROŠ ZVEZDICA - SANA VITA ZASEBNA SPLOŠNA AMBULANTA,CVETKOVA ULICA 10,9000 MURSKA SOBOTA,,https://www.zdravniki-zobozdravniki.net/clan/Zvezdica-RAJNAR-VOROS-1274/,2021-03-10T07:50:01Z
3137166,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,RIHTARŠIČ IRENA - SPLOŠNA AMBULANTA,ULICA STANETA ROZMANA 11 A,9000 MURSKA SOBOTA,,https://www.zdravniki-zobozdravniki.net/clan/Irena-RIHTARSIC-184/,2021-03-10T07:50:04Z
3201235,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"SALVUS, MEDICINSKE STORITVE D.O.O.",TRIMLINI 56 A,9220 LENDAVA - LENDVA,,www.salvus.si,2021-03-10T13:39:47Z
4487808,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"VITA MAR, SOCIALNO ZDRAVSTVENE STORITVE, TRGOVINA IN POSREDNIŠTVO D.O.O.",PANONSKA CESTA 17,9252 RADENCI,,https://www.zdravniki-zobozdravniki.net/clan/Bojana-MARIC-1058/,2021-03-10T07:50:29Z
7151766,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,ZASEBNA AMBULANTA DRUŽINSKE MEDICINE DR. DAVORIN KOLARIĆ,ŠAFARSKO 24 D,9246 RAZKRIŽJE,05 930 82 80,https://ambulanta-razkrizje.com/,2021-03-10T07:50:43Z
4496323,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"ZASEBNA AMBULANTA MARJETA MAROŠA MEOLIC, DR. MED., SPEC. PEDIATER",ULICA ZORANA VELNARJA 2,9000 MURSKA SOBOTA,02 534 10 46,www.ambulanta-mmm.si,2021-03-10T07:50:30Z
4344770,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,"ZASEBNA AMBULANTA SPLOŠNE MEDICINE, TROJNAR BUDAK IRENA, DR. MED.",PANONSKA CESTA 15,9252 RADENCI,02 565 10 16,https://www.zdravniki-zobozdravniki.net/clan/Irena-TROJNAR-BUDAK-1051/,2021-03-10T07:50:27Z
3110302,Zasebni,OE MURSKA SOBOTA,"Družinski, otroški in šolski zdravnik",270000,ZASEBNA AMBULANTA VLASTA GRABAR,LENDAVSKA ULICA 17 A,9000 MURSKA SOBOTA,,www.ezdravnik/vlasta-grabar,2021-03-10T07:50:01Z
